type,subnet,specifics,source,Status,Environments,Destinations,Sources
PolicyType.Waypoint,32.83.251.0/24,r3,r10,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r10
PolicyType.Waypoint,32.83.251.0/24,r3,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r11
PolicyType.Waypoint,32.83.251.0/24,r3,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r2
PolicyType.Waypoint,32.83.251.0/24,r1,r1,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r1
PolicyType.Waypoint,32.83.251.0/24,r10,r10,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r10
PolicyType.Waypoint,32.83.251.0/24,r10,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r11
PolicyType.Waypoint,32.83.251.0/24,r10,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r2
PolicyType.Waypoint,32.83.251.0/24,r11,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r11
PolicyType.Waypoint,32.83.251.0/24,r11,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r2
PolicyType.Waypoint,32.83.251.0/24,r2,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet100/0 (32.83.251.0/24)},r2
PolicyType.Waypoint,32.52.181.0/24,r5,r4,PolicyStatus.HOLDS,{9},{r5:GigabitEthernet100/0 (32.52.181.0/24)},r4
PolicyType.Waypoint,32.52.181.0/24,r4,r4,PolicyStatus.HOLDS,{9},{r5:GigabitEthernet100/0 (32.52.181.0/24)},r4
PolicyType.Waypoint,2.128.10.0/24,r5,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r5
PolicyType.Waypoint,2.128.10.0/24,r5,r4,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r4
PolicyType.Waypoint,2.128.10.0/24,r5,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r7
PolicyType.Waypoint,2.128.10.0/24,r8,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r8
PolicyType.Waypoint,2.128.10.0/24,r9,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r9
PolicyType.Waypoint,2.128.10.0/24,r9,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r8
PolicyType.Waypoint,2.128.10.0/24,r6,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r9
PolicyType.Waypoint,2.128.10.0/24,r6,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r5
PolicyType.Waypoint,2.128.10.0/24,r6,r4,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet3/0 (2.128.10.0/24)},r4
PolicyType.Waypoint,32.217.75.0/24,r11,r3,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet100/0 (32.217.75.0/24)},r3
PolicyType.Waypoint,32.217.75.0/24,r11,r1,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet100/0 (32.217.75.0/24)},r1
PolicyType.Waypoint,32.217.75.0/24,r2,r2,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet100/0 (32.217.75.0/24)},r2
PolicyType.Waypoint,32.217.75.0/24,r2,r1,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet100/0 (32.217.75.0/24)},r1
PolicyType.Waypoint,32.210.137.0/24,r3,r3,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r3
PolicyType.Waypoint,32.210.137.0/24,r1,r1,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r1
PolicyType.Waypoint,32.210.137.0/24,r10,r10,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r10
PolicyType.Waypoint,32.210.137.0/24,r10,r3,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r3
PolicyType.Waypoint,32.210.137.0/24,r11,r2,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r2
PolicyType.Waypoint,32.210.137.0/24,r11,r10,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r10
PolicyType.Waypoint,32.210.137.0/24,r11,r3,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r3
PolicyType.Waypoint,32.210.137.0/24,r11,r1,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r1
PolicyType.Waypoint,32.210.137.0/24,r2,r2,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r2
PolicyType.Waypoint,32.210.137.0/24,r2,r1,PolicyStatus.HOLDS,{9},{r11:GigabitEthernet120/0 (32.210.137.0/24)},r1
PolicyType.Waypoint,32.208.126.0/24,r3,r1,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r1
PolicyType.Waypoint,32.208.126.0/24,r3,r10,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r10
PolicyType.Waypoint,32.208.126.0/24,r3,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r11
PolicyType.Waypoint,32.208.126.0/24,r3,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r2
PolicyType.Waypoint,32.208.126.0/24,r1,r1,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r1
PolicyType.Waypoint,32.208.126.0/24,r10,r10,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r10
PolicyType.Waypoint,32.208.126.0/24,r10,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r11
PolicyType.Waypoint,32.208.126.0/24,r10,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r2
PolicyType.Waypoint,32.208.126.0/24,r11,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r11
PolicyType.Waypoint,32.208.126.0/24,r11,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r2
PolicyType.Waypoint,32.208.126.0/24,r2,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet110/0 (32.208.126.0/24)},r2
PolicyType.Waypoint,32.188.82.0/24,r5,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet100/0 (32.188.82.0/24)},r5
PolicyType.Waypoint,32.188.82.0/24,r8,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet100/0 (32.188.82.0/24)},r8
PolicyType.Waypoint,32.188.82.0/24,r8,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet100/0 (32.188.82.0/24)},r7
PolicyType.Waypoint,32.188.82.0/24,r9,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet100/0 (32.188.82.0/24)},r9
PolicyType.Waypoint,32.188.82.0/24,r9,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet100/0 (32.188.82.0/24)},r8
PolicyType.Waypoint,32.188.82.0/24,r9,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet100/0 (32.188.82.0/24)},r7
PolicyType.Waypoint,32.243.213.0/24,r5,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r5
PolicyType.Waypoint,32.243.213.0/24,r8,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r8
PolicyType.Waypoint,32.243.213.0/24,r8,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r7
PolicyType.Waypoint,32.243.213.0/24,r9,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r9
PolicyType.Waypoint,32.243.213.0/24,r9,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r8
PolicyType.Waypoint,32.243.213.0/24,r9,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r7
PolicyType.Waypoint,32.243.213.0/24,r6,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r9
PolicyType.Waypoint,32.243.213.0/24,r6,r4,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r4
PolicyType.Waypoint,32.243.213.0/24,r6,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r5
PolicyType.Waypoint,32.243.213.0/24,r6,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r8
PolicyType.Waypoint,32.243.213.0/24,r6,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r7
PolicyType.Waypoint,32.243.213.0/24,r4,r4,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r4
PolicyType.Waypoint,32.243.213.0/24,r7,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet120/0 (32.243.213.0/24)},r7
PolicyType.Waypoint,32.239.60.0/24,r3,r1,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r1
PolicyType.Waypoint,32.239.60.0/24,r3,r10,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r10
PolicyType.Waypoint,32.239.60.0/24,r3,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r11
PolicyType.Waypoint,32.239.60.0/24,r3,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r2
PolicyType.Waypoint,32.239.60.0/24,r1,r1,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r1
PolicyType.Waypoint,32.239.60.0/24,r10,r10,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r10
PolicyType.Waypoint,32.239.60.0/24,r10,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r11
PolicyType.Waypoint,32.239.60.0/24,r10,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r2
PolicyType.Waypoint,32.239.60.0/24,r11,r11,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r11
PolicyType.Waypoint,32.239.60.0/24,r11,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r2
PolicyType.Waypoint,32.239.60.0/24,r2,r2,PolicyStatus.HOLDS,{9},{r3:GigabitEthernet120/0 (32.239.60.0/24)},r2
PolicyType.Waypoint,32.228.158.0/24,r5,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r5
PolicyType.Waypoint,32.228.158.0/24,r8,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r8
PolicyType.Waypoint,32.228.158.0/24,r8,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r7
PolicyType.Waypoint,32.228.158.0/24,r9,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r9
PolicyType.Waypoint,32.228.158.0/24,r9,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r8
PolicyType.Waypoint,32.228.158.0/24,r9,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r7
PolicyType.Waypoint,32.228.158.0/24,r6,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r9
PolicyType.Waypoint,32.228.158.0/24,r6,r4,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r4
PolicyType.Waypoint,32.228.158.0/24,r6,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet130/0 (32.228.158.0/24)},r5
PolicyType.Reachability,2.128.3.0/24,0,r5,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet2/0 (2.128.3.0/24)},r5
PolicyType.Reachability,2.128.3.0/24,0,r8,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet2/0 (2.128.3.0/24)},r8
PolicyType.Reachability,2.128.3.0/24,0,r9,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet2/0 (2.128.3.0/24)},r9
PolicyType.Reachability,2.128.3.0/24,0,r4,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet2/0 (2.128.3.0/24)},r4
PolicyType.Reachability,2.128.3.0/24,0,r7,PolicyStatus.HOLDS,{9},{r6:GigabitEthernet2/0 (2.128.3.0/24)},r7
PolicyType.Reachability,2.128.2.0/24,0,r3,PolicyStatus.HOLDS,{9},{r1:GigabitEthernet2/0 (2.128.2.0/24)},r3
PolicyType.Reachability,2.128.2.0/24,0,r10,PolicyStatus.HOLDS,{9},{r1:GigabitEthernet2/0 (2.128.2.0/24)},r10
PolicyType.Reachability,2.128.2.0/24,0,r11,PolicyStatus.HOLDS,{9},{r1:GigabitEthernet2/0 (2.128.2.0/24)},r11
PolicyType.Reachability,2.128.2.0/24,0,r2,PolicyStatus.HOLDS,{9},{r1:GigabitEthernet2/0 (2.128.2.0/24)},r2
PolicyType.Reachability,2.128.1.0/24,0,r3,PolicyStatus.HOLDS,{9},{r2:GigabitEthernet2/0 (2.128.1.0/24)},r3
